,artist,album,track_name,popularity,img_url,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,text_data
874,Amit Trivedi,"F For Fyaar (From ""Manmarziyaan"") - Single",F For Fyaar,15,https://i.scdn.co/image/ab67616d0000b2735422b82dc041720570a679b6,0.879,0.716,2,-3.589,1,0.0895,5.03e-06,0.332,0.434,138.057,"F For Fyaar Amit Trivedi F For Fyaar (From ""Manmarziyaan"") - Single"
875,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),Tere Naina,14,https://i.scdn.co/image/ab67616d0000b2734ead1372a95d29819105a7a7,0.522,0.74,0,-7.018,1,0.0465,0.0,0.144,0.732,92.618,Tere Naina Shankar-Ehsaan-Loy My Name Is Khan (Original Motion Picture Soundtrack)
876,Emiway Bantai,Emiway (Gully Ka Kutta),Emiway (Gully Ka Kutta),14,https://i.scdn.co/image/ab67616d0000b273ddceb39506e71693586785ad,0.603,0.832,7,-4.296,1,0.365,0.0,0.293,0.692,110.28,Emiway (Gully Ka Kutta) Emiway Bantai Emiway (Gully Ka Kutta)
877,Various Artists,"Deewani Mastani (From ""Bajirao Mastani"")","Deewani Mastani (From ""Bajirao Mastani"")",13,https://i.scdn.co/image/ab67616d0000b273a32bf01a3a54c77b6e4ca61b,0.531,0.865,1,-3.389,0,0.0536,0.0,0.22,0.582,79.97,"Deewani Mastani (From ""Bajirao Mastani"") Various Artists Deewani Mastani (From ""Bajirao Mastani"")"
878,Jai Matt,Havana Da Rang,Havana Da Rang,13,https://i.scdn.co/image/ab67616d0000b27313b449c89b582aceeb20aa12,0.617,0.405,5,-12.058,0,0.0482,0.0,0.0763,0.453,104.806,Havana Da Rang Jai Matt Havana Da Rang
879,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Deewani Mastani (From ""Bajirao Mastani"")",13,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.531,0.865,1,-3.389,0,0.0536,0.0,0.22,0.582,79.97,"Deewani Mastani (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
880,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Malhari (From ""Bajirao Mastani"")",12,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.507,0.932,1,-4.501,0,0.0762,0.0,0.302,0.311,114.961,"Malhari (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
881,Amartya Rahut,Aagey Se Right (Original Motion Picture Soundtrack),Mahiya,12,https://i.scdn.co/image/ab67616d0000b2732b23d1183a45ab6b4b5b3bf5,0.568,0.805,7,-5.78,0,0.0314,5e-06,0.16,0.482,134.978,Mahiya Amartya Rahut Aagey Se Right (Original Motion Picture Soundtrack)
882,Various Artists,I Love You...Forever,"Le Jaa Tu Mujhe (From ""F.A.L.T.U"")",11,https://i.scdn.co/image/ab67616d0000b273fa068e23a89f3b81eff9570f,0.422,0.676,4,-4.98,0,0.0374,0.0,0.398,0.322,163.909,"Le Jaa Tu Mujhe (From ""F.A.L.T.U"") Various Artists I Love You...Forever"
883,Various Artists,Ravishing Deepika,Nagada Sang Dhol,11,https://i.scdn.co/image/ab67616d0000b273ad448f608e25a77ab378d886,0.743,0.921,3,-5.007,0,0.14,0.0068,0.0402,0.674,113.284,Nagada Sang Dhol Various Artists Ravishing Deepika
884,Various Artists,Bajatey Raho,"Nagin Dance (From ""Bajatey Raho"")",11,https://i.scdn.co/image/ab67616d0000b2736c3760682e211d685a2e3cda,0.721,0.967,4,-2.789,0,0.0827,0.186,0.412,0.889,136.03,"Nagin Dance (From ""Bajatey Raho"") Various Artists Bajatey Raho"
885,Harrdy Sandhu,"Little Little (From ""Yamla Pagla Deewana Phir Se"") - Single","Little Little (From ""Yamla Pagla Deewana Phir Se"")",11,https://i.scdn.co/image/ab67616d0000b2731c79b73af005009170598441,0.826,0.812,6,-2.881,1,0.0469,0.0,0.11,0.621,124.979,"Little Little (From ""Yamla Pagla Deewana Phir Se"") Harrdy Sandhu Little Little (From ""Yamla Pagla Deewana Phir Se"") - Single"
886,Various Artists,I Love You...Forever,"Bin Tere (From ""I Hate Luv Storys"")",11,https://i.scdn.co/image/ab67616d0000b273fa068e23a89f3b81eff9570f,0.585,0.698,9,-6.261,1,0.0392,3.59e-06,0.363,0.621,139.831,"Bin Tere (From ""I Hate Luv Storys"") Various Artists I Love You...Forever"
887,Sajid-Wajid,Rangrezz (Original Motion Picture Soundtrack),Shambho Shiv Shambho,10,https://i.scdn.co/image/ab67616d0000b2738e44e83685f8c9c9ff7fbc49,0.672,0.936,5,-4.924,1,0.115,0.0,0.479,0.617,114.041,Shambho Shiv Shambho Sajid-Wajid Rangrezz (Original Motion Picture Soundtrack)
888,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),Noor E Khuda,9,https://i.scdn.co/image/ab67616d0000b2734ead1372a95d29819105a7a7,0.549,0.533,2,-8.41,1,0.0307,0.00147,0.12,0.216,114.847,Noor E Khuda Shankar-Ehsaan-Loy My Name Is Khan (Original Motion Picture Soundtrack)
889,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Aayat (From ""Bajirao Mastani)",9,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.391,0.644,6,-6.97,0,0.0366,0.0,0.0976,0.439,184.105,"Aayat (From ""Bajirao Mastani) Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
890,Sanjay Leela Bhansali,"Pinga (From ""Bajirao Mastani"")","Pinga (From ""Bajirao Mastani"")",9,https://i.scdn.co/image/ab67616d0000b2730850e2d46221a05580625e89,0.644,0.84,9,-3.753,1,0.172,0.0,0.246,0.818,95.11,"Pinga (From ""Bajirao Mastani"") Sanjay Leela Bhansali Pinga (From ""Bajirao Mastani"")"
891,Various Artists,Perfect 10: Love Story,"Mora Piya (From ""Raajneeti"")",8,https://i.scdn.co/image/ab67616d0000b27361e2c7c805dddd28f06f9c0a,0.539,0.597,3,-6.767,0,0.0383,0.000783,0.0931,0.331,93.965,"Mora Piya (From ""Raajneeti"") Various Artists Perfect 10: Love Story"
892,Hark,The Mystic,Ranjhan,8,https://i.scdn.co/image/ab67616d0000b2739253acb55a36077c3b3eb98b,0.794,0.546,9,-7.976,1,0.0452,0.0754,0.0991,0.064,99.999,Ranjhan Hark The Mystic
893,Roach Killa,Top Boy,Top Boy,8,https://i.scdn.co/image/ab67616d0000b273ffb3a5329ad96ec044390385,0.757,0.697,10,-7.352,0,0.137,0.0,0.293,0.404,124.992,Top Boy Roach Killa Top Boy
894,Various Artists,Sunday,Pyar to Hona Hi Tha,8,https://i.scdn.co/image/ab67616d0000b2738888a94db9755692d5a8f520,0.517,0.7,9,-7.068,1,0.0389,0.0,0.0663,0.496,119.909,Pyar to Hona Hi Tha Various Artists Sunday
895,Yuvan Shankar Raja,Raja Natwarlal (Original Motion Picture Soundtrack),Dukki Tikki,8,https://i.scdn.co/image/ab67616d0000b2738895287fd68acad509963d4b,0.893,0.866,5,-5.358,0,0.088,0.000177,0.0859,0.842,124.001,Dukki Tikki Yuvan Shankar Raja Raja Natwarlal (Original Motion Picture Soundtrack)
896,Various Artists,I Love You...Forever,"Aankhon Mein Neendein (From ""We Are Family"")",7,https://i.scdn.co/image/ab67616d0000b273fa068e23a89f3b81eff9570f,0.485,0.696,7,-7.546,1,0.0598,1.78e-05,0.117,0.605,93.704,"Aankhon Mein Neendein (From ""We Are Family"") Various Artists I Love You...Forever"
897,Sajid-Wajid,Welcome to NewYork (Original Motion Picture Soundtrack),Meher Hai Rab Di,7,https://i.scdn.co/image/ab67616d0000b27326fd087d9df5dc6640338af1,0.817,0.939,6,-3.227,1,0.102,0.0,0.227,0.604,102.99,Meher Hai Rab Di Sajid-Wajid Welcome to NewYork (Original Motion Picture Soundtrack)
898,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Mohe Rang Do Laal (From ""Bajirao Mastani"")",6,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.614,0.84,0,-3.291,1,0.0496,0.0,0.0531,0.497,131.76,"Mohe Rang Do Laal (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
899,Sajid-Wajid,Rangrezz (Original Motion Picture Soundtrack),Yaaron Aisa Hai,6,https://i.scdn.co/image/ab67616d0000b2738e44e83685f8c9c9ff7fbc49,0.551,0.965,9,-2.854,1,0.0629,8.42e-05,0.706,0.748,124.97,Yaaron Aisa Hai Sajid-Wajid Rangrezz (Original Motion Picture Soundtrack)
900,Various Artists,I Love You...Forever,"Bekaraan (From ""7 Khoon Maaf"")",6,https://i.scdn.co/image/ab67616d0000b273fa068e23a89f3b81eff9570f,0.392,0.444,11,-12.727,1,0.0386,0.00771,0.192,0.258,89.567,"Bekaraan (From ""7 Khoon Maaf"") Various Artists I Love You...Forever"
901,Jatin-Lalit,Bada Din,Mere Aankhon Mein,4,https://i.scdn.co/image/ab67616d0000b27371378a16c84ce283728e65dc,0.753,0.595,9,-13.707,1,0.1,0.00119,0.151,0.83,103.9,Mere Aankhon Mein Jatin-Lalit Bada Din
902,Davesar,Broken,Broken,3,https://i.scdn.co/image/ab67616d0000b2736cbbc79c1a9010b3cc75571d,0.577,0.933,5,-4.049,0,0.0966,0.0259,0.112,0.662,150.011,Broken Davesar Broken
903,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Aaj Ibaadat (From ""Bajirao Mastani"")",3,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.492,0.628,3,-5.032,1,0.0302,1.53e-06,0.0954,0.211,111.718,"Aaj Ibaadat (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
904,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Albela Sajan (From ""Bajirao Mastani"")",3,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.559,0.889,8,-6.288,1,0.04,0.0,0.339,0.497,103.454,"Albela Sajan (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
905,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),Allah Hi Reham,3,https://i.scdn.co/image/ab67616d0000b2734ead1372a95d29819105a7a7,0.567,0.654,3,-7.797,1,0.0715,0.0,0.103,0.436,80.052,Allah Hi Reham Shankar-Ehsaan-Loy My Name Is Khan (Original Motion Picture Soundtrack)
906,Clinton Cerejo,Jugni (Original Motion Picture Soundtrack),Dil Ke Sang,3,https://i.scdn.co/image/ab67616d0000b273189928bb627cd37581d06f78,0.689,0.957,7,-4.814,1,0.0617,0.000424,0.0438,0.889,97.994,Dil Ke Sang Clinton Cerejo Jugni (Original Motion Picture Soundtrack)
907,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Gajanana (From ""Bajirao Mastani"")",2,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.634,0.869,4,-2.239,0,0.0357,0.0,0.244,0.435,107.982,"Gajanana (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
908,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Ab Tohe Jane Na Doongi (From ""Bajirao Mastani"")",1,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.53,0.386,11,-6.597,1,0.0263,0.0,0.0845,0.248,86.038,"Ab Tohe Jane Na Doongi (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
909,Sanjay Leela Bhansali,Bajirao Mastani (Original Motion Picture Soundtrack),"Fitoori (From ""Bajirao Mastani"")",1,https://i.scdn.co/image/ab67616d0000b273714bd7437e30a36dcd9fe32d,0.386,0.779,2,-2.407,1,0.105,0.0,0.104,0.34,75.259,"Fitoori (From ""Bajirao Mastani"") Sanjay Leela Bhansali Bajirao Mastani (Original Motion Picture Soundtrack)"
910,Falguni Pathak,Maine Payal Hai Chhankai,Maine Payal Hai Chhankai,1,https://i.scdn.co/image/ab67616d0000b273dedb7b15b017106aaeeb7aef,0.661,0.704,4,-12.395,1,0.05,0.00265,0.0815,0.703,90.052,Maine Payal Hai Chhankai Falguni Pathak Maine Payal Hai Chhankai
911,Various Artists,Kaho Naa Pyar Hai,Dil Ne Dil Ko Pukara-Babul Supriyo And Chorus,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.581,0.977,8,-9.84,1,0.164,0.126,0.691,0.28,135.026,Dil Ne Dil Ko Pukara-Babul Supriyo And Chorus Various Artists Kaho Naa Pyar Hai
912,Various Artists,Kaho Naa Pyar Hai,Kaho Naa Pyar Hai - Happy,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.655,0.857,9,-7.67,1,0.0623,0.0345,0.0454,0.835,130.607,Kaho Naa Pyar Hai - Happy Various Artists Kaho Naa Pyar Hai
913,Various Artists,Flavours Of Romance-Valentine's Day Vol. 1,"Laapata (From ""Ek Tha Tiger"")",0,https://i.scdn.co/image/ab67616d0000b273b1277dd84fe1d2c00da5fa8f,0.723,0.939,11,-6.754,0,0.0467,0.0068,0.281,0.873,108.026,"Laapata (From ""Ek Tha Tiger"") Various Artists Flavours Of Romance-Valentine's Day Vol. 1"
914,Various Artists,Flavours Of Romance-Valentine's Day Vol. 1,"Saiyaara (From ""Ek Tha Tiger"")",0,https://i.scdn.co/image/ab67616d0000b273b1277dd84fe1d2c00da5fa8f,0.653,0.652,8,-8.591,0,0.027,0.000959,0.0891,0.72,93.014,"Saiyaara (From ""Ek Tha Tiger"") Various Artists Flavours Of Romance-Valentine's Day Vol. 1"
915,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Tujh Mein Rab Dikhta Hai (From ""Rab Ne Bana Di Jodi"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.56,0.604,8,-8.732,1,0.0866,1.12e-06,0.176,0.75,84.784,"Tujh Mein Rab Dikhta Hai (From ""Rab Ne Bana Di Jodi"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
916,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Bol Na Halke Halke (From ""Jhoom Barabar Jhoom"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.637,0.573,11,-6.69,0,0.0491,3.46e-06,0.0617,0.704,90.017,"Bol Na Halke Halke (From ""Jhoom Barabar Jhoom"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
917,Various Artists,Flavours Of Romance - Rose Day,"Banjaara (From ""Ek Tha Tiger"")",0,https://i.scdn.co/image/ab67616d0000b27367e19fa9ebc89d0d187524b9,0.713,0.762,7,-7.252,0,0.0383,0.0107,0.0957,0.513,120.018,"Banjaara (From ""Ek Tha Tiger"") Various Artists Flavours Of Romance - Rose Day"
918,Various Artists,Flavours Of Romance-Valentine's Day Vol. 1,"Do Pal (From ""Veer-Zaara"")",0,https://i.scdn.co/image/ab67616d0000b273b1277dd84fe1d2c00da5fa8f,0.247,0.556,11,-7.514,1,0.0376,0.000436,0.146,0.371,168.823,"Do Pal (From ""Veer-Zaara"") Various Artists Flavours Of Romance-Valentine's Day Vol. 1"
919,Various Artists,Flavours Of Romance-Valentine's Day Vol. 1,"Main Yahaan Hoon (From ""Veer-Zaara"")",0,https://i.scdn.co/image/ab67616d0000b273b1277dd84fe1d2c00da5fa8f,0.484,0.788,4,-7.625,0,0.0565,0.0132,0.0939,0.741,171.973,"Main Yahaan Hoon (From ""Veer-Zaara"") Various Artists Flavours Of Romance-Valentine's Day Vol. 1"
920,Shreya Ghoshal,Romantic Hits By Shreya Ghoshal,"Aahista Aahista (From ""Bachna Ae Haseeno"")",0,https://i.scdn.co/image/ab67616d0000b27376ebe2ce25a745b767f9cb72,0.68,0.818,9,-9.144,0,0.0382,0.419,0.289,0.598,125.995,"Aahista Aahista (From ""Bachna Ae Haseeno"") Shreya Ghoshal Romantic Hits By Shreya Ghoshal"
921,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Chup Chup Ke (From ""Bunty Aur Babli"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.715,0.743,6,-7.491,0,0.0337,0.00217,0.0983,0.259,116.962,"Chup Chup Ke (From ""Bunty Aur Babli"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
922,Shreya Ghoshal,Romantic Hits By Shreya Ghoshal,"Ishq Hi Hai Rab (From ""Dil Bole Hadippa"")",0,https://i.scdn.co/image/ab67616d0000b27376ebe2ce25a745b767f9cb72,0.693,0.803,1,-8.233,0,0.108,7.55e-05,0.0916,0.749,96.947,"Ishq Hi Hai Rab (From ""Dil Bole Hadippa"") Shreya Ghoshal Romantic Hits By Shreya Ghoshal"
923,Various Artists,Flavours Of Romance - Promise Day,"Saathiya (From ""Saathiya"")",0,https://i.scdn.co/image/ab67616d0000b273e89197c5827b1e835f64c95c,0.462,0.457,1,-15.251,0,0.106,0.0,0.334,0.535,175.94,"Saathiya (From ""Saathiya"") Various Artists Flavours Of Romance - Promise Day"
924,Various Artists,Flavours Of Romance - Rose Day,"O Humdum Suniyo Re (From ""Saathiya"")",0,https://i.scdn.co/image/ab67616d0000b27367e19fa9ebc89d0d187524b9,0.814,0.477,7,-12.855,1,0.0466,0.00961,0.0404,0.964,109.982,"O Humdum Suniyo Re (From ""Saathiya"") Various Artists Flavours Of Romance - Rose Day"
925,Various Artists,Flavours Of Romance - Promise Day,"Mere Haath Mein (From ""Fanaa"")",0,https://i.scdn.co/image/ab67616d0000b273e89197c5827b1e835f64c95c,0.554,0.606,1,-12.312,1,0.0722,0.000183,0.11,0.584,93.922,"Mere Haath Mein (From ""Fanaa"") Various Artists Flavours Of Romance - Promise Day"
926,Various Artists,Kaho Naa Pyar Hai,Chand Sitare,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.546,0.41,10,-14.42,1,0.0995,0.000495,0.577,0.781,78.291,Chand Sitare Various Artists Kaho Naa Pyar Hai
927,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Chand Sifarish (From ""Fanaa"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.829,0.665,2,-8.128,1,0.0868,1.75e-05,0.123,0.861,122.043,"Chand Sifarish (From ""Fanaa"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
928,Various Artists,Flavours Of Romance - Propose Day,"Dil Haara (From ""Tashan"")",0,https://i.scdn.co/image/ab67616d0000b2736ddbb7aa360aef71fae3069d,0.466,0.778,0,-7.174,0,0.115,1.33e-06,0.0359,0.596,99.981,"Dil Haara (From ""Tashan"") Various Artists Flavours Of Romance - Propose Day"
929,Various Artists,Kaho Naa Pyar Hai,Kaho Naa Pyar Hai - Sad,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.185,0.327,9,-7.841,1,0.0337,1.13e-06,0.295,0.376,82.116,Kaho Naa Pyar Hai - Sad Various Artists Kaho Naa Pyar Hai
930,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Hey Shona (From ""Ta Ra Rum Pum"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.657,0.601,6,-8.668,0,0.0374,0.0252,0.0885,0.89,75.004,"Hey Shona (From ""Ta Ra Rum Pum"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
931,Various Artists,Flavours Of Romance - Hug Day,"My Dil Goes Mmmm (From ""Salaam Namaste"")",0,https://i.scdn.co/image/ab67616d0000b2735de1bfb6dc39c4b4899bb583,0.693,0.797,6,-7.392,0,0.0704,0.00125,0.0673,0.706,90.997,"My Dil Goes Mmmm (From ""Salaam Namaste"") Various Artists Flavours Of Romance - Hug Day"
932,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Khuda Jaane (From ""Bachna Ae Haseeno"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.382,0.632,8,-6.393,1,0.0411,0.000486,0.0922,0.716,78.936,"Khuda Jaane (From ""Bachna Ae Haseeno"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
933,Various Artists,Flavours Of Romance - Chocolate Day,"Ishq Hua (From ""Aaja Nachle"")",0,https://i.scdn.co/image/ab67616d0000b273f7b982d5fb8dbd00be2d0c85,0.405,0.745,2,-7.914,0,0.108,0.00552,0.117,0.751,87.452,"Ishq Hua (From ""Aaja Nachle"") Various Artists Flavours Of Romance - Chocolate Day"
934,Various Artists,Flavours Of Romance-Valentine's Day Vol. 2,"Dekho Na (From ""Fanaa"")",0,https://i.scdn.co/image/ab67616d0000b273bcd662332ca4a80b9032429e,0.623,0.654,7,-11.969,1,0.0522,6.44e-05,0.0911,0.54,82.516,"Dekho Na (From ""Fanaa"") Various Artists Flavours Of Romance-Valentine's Day Vol. 2"
935,Various Artists,Kaho Naa Pyar Hai,Pyar Ki Kashti Mein,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.796,0.629,11,-12.822,1,0.113,0.0217,0.12,0.777,91.038,Pyar Ki Kashti Mein Various Artists Kaho Naa Pyar Hai
936,Various Artists,Kal Kisne Dekha,Tere Bina Lagta Nahin Jiya,0,https://i.scdn.co/image/ab67616d0000b273fa156fed3876d3cb85499563,0.469,0.811,9,-5.461,0,0.0875,0.0,0.289,0.608,166.0,Tere Bina Lagta Nahin Jiya Various Artists Kal Kisne Dekha
937,Various Artists,Kal Kisne Dekha,Aalam Guzarne Ko,0,https://i.scdn.co/image/ab67616d0000b273fa156fed3876d3cb85499563,0.769,0.647,9,-4.256,0,0.0309,2.33e-05,0.185,0.848,122.993,Aalam Guzarne Ko Various Artists Kal Kisne Dekha
938,Vishal-Shekhar,Bang Bang (Original Motion Picture Soundtrack),Tu Meri,0,https://i.scdn.co/image/ab67616d0000b2736cd85195fad6ae44d6e322a1,0.679,0.688,8,-5.522,1,0.0293,0.0,0.704,0.424,127.951,Tu Meri Vishal-Shekhar Bang Bang (Original Motion Picture Soundtrack)
939,Various Artists,Putumayo Presents Indian Groove,Pani Da Rang (Male),0,https://i.scdn.co/image/ab67616d0000b273aa83a5b111f7f50dd52f5fcd,0.672,0.67,4,-7.257,0,0.0315,0.000198,0.197,0.533,98.032,Pani Da Rang (Male) Various Artists Putumayo Presents Indian Groove
940,Various Artists,Kaho Naa Pyar Hai,Janeman Janeman,0,https://i.scdn.co/image/ab67616d0000b2736dd52bcdd968ac467bb37215,0.726,0.868,6,-11.636,0,0.0754,0.355,0.211,0.834,102.671,Janeman Janeman Various Artists Kaho Naa Pyar Hai
941,Various Artists,Shah Rukh Khan - King of Bollywood,"Tere Naina (From ""My Name Is Khan"")",0,https://i.scdn.co/image/ab67616d0000b27327f8a778dd2f3c4bbdb1578e,0.551,0.74,0,-7.019,1,0.0452,0.0,0.144,0.731,92.761,"Tere Naina (From ""My Name Is Khan"") Various Artists Shah Rukh Khan - King of Bollywood"
942,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Tattad Tattad,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.493,0.947,1,-4.188,0,0.206,0.00937,0.0552,0.568,127.986,Tattad Tattad Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
943,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),Rang De,0,https://i.scdn.co/image/ab67616d0000b2734ead1372a95d29819105a7a7,0.656,0.68,7,-5.052,1,0.0264,5.7e-06,0.119,0.513,122.98,Rang De Shankar-Ehsaan-Loy My Name Is Khan (Original Motion Picture Soundtrack)
944,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Ram Chahe Leela,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.678,0.913,8,-2.68,1,0.316,0.0,0.35,0.678,140.133,Ram Chahe Leela Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
945,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Poore Chand,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.458,0.735,8,-4.58,1,0.0412,2.29e-06,0.0751,0.14,151.894,Poore Chand Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
946,Vishal-Shekhar,Bang Bang (Original Motion Picture Soundtrack),Meherbaan,0,https://i.scdn.co/image/ab67616d0000b2736cd85195fad6ae44d6e322a1,0.591,0.531,4,-8.677,0,0.0472,3.87e-06,0.499,0.478,80.971,Meherbaan Vishal-Shekhar Bang Bang (Original Motion Picture Soundtrack)
947,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Nagada Sang Dhol,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.73,0.944,3,-3.48,0,0.164,0.00443,0.0354,0.657,113.309,Nagada Sang Dhol Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
948,Arijit Singh,"Mehram (From ""Kahaani 2"")","Mehram - From ""Kahaani 2""",0,https://i.scdn.co/image/ab67616d0000b273cd83b674aca13b69d68c2dbf,0.574,0.58,4,-6.453,1,0.0282,0.0,0.0887,0.213,133.993,"Mehram - From ""Kahaani 2"" Arijit Singh Mehram (From ""Kahaani 2"")"
949,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Lahu Munh Lag Gaya,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.58,0.863,5,-1.675,0,0.0411,6.13e-05,0.27,0.497,146.978,Lahu Munh Lag Gaya Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
950,Sanjay Leela Bhansali,Ram-Leela (Original Motion Picture Soundtrack),Laal Ishq,0,https://i.scdn.co/image/ab67616d0000b273d48ffa6866b4b218537dab8a,0.531,0.725,3,-3.751,1,0.0258,0.0,0.29,0.451,105.951,Laal Ishq Sanjay Leela Bhansali Ram-Leela (Original Motion Picture Soundtrack)
951,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),Khan Theme,0,https://i.scdn.co/image/ab67616d0000b2734ead1372a95d29819105a7a7,0.13,0.394,0,-10.649,1,0.0307,0.568,0.121,0.0359,95.1,Khan Theme Shankar-Ehsaan-Loy My Name Is Khan (Original Motion Picture Soundtrack)
952,Vishal Bhardwaj,Dedh Ishqiya (Original Motion Picture Soundtrack),Jagaave Saari Raina (feat. Rekha Bhardwaj & Pandit Birju Maharaj),0,https://i.scdn.co/image/ab67616d0000b2731bf2c6d6e124bb3dbc01a299,0.591,0.545,11,-6.286,1,0.0349,1.91e-06,0.144,0.404,110.047,Jagaave Saari Raina (feat. Rekha Bhardwaj & Pandit Birju Maharaj) Vishal Bhardwaj Dedh Ishqiya (Original Motion Picture Soundtrack)
